,Label
2018-08-13,5843.75
2018-08-14,5981.25
2018-08-15,6013.5
2018-08-16,5950.75
2018-08-17,5920.0
2018-08-20,6064.0
2018-08-21,6096.5
2018-08-22,6075.0
2018-08-23,6379.5
2018-08-24,6355.0
2018-08-28,6314.75
2018-08-29,6270.0
2018-08-30,6182.0
2018-08-31,6263.5
2018-09-03,6258.5
2018-09-04,6288.0
2018-09-05,6262.5
2018-09-06,6288.25
2018-09-07,6167.0
2018-09-10,6174.25
2018-09-11,6300.25
2018-09-12,6251.0
2018-09-13,6258.25
2018-09-14,6319.0
2018-09-17,6303.0
2018-09-18,6202.25
2018-09-19,6216.0
2018-09-20,6157.5
2018-09-21,6228.0
2018-09-24,6242.75
2018-09-25,6194.5
2018-09-26,6188.0
2018-09-27,6253.0
2018-09-28,6207.0
2018-10-01,6178.5
2018-10-02,6076.5
2018-10-03,6036.5
2018-10-04,6102.5
2018-10-05,6319.0
2018-10-08,6206.5
2018-10-09,6184.0
2018-10-10,6171.0
2018-10-11,6172.5
2018-10-12,6078.5
2018-10-15,6073.75
2018-10-16,6088.5
2018-10-17,6107.5
2018-10-18,6198.0
2018-10-19,6223.5
2018-10-22,6292.5
2018-10-23,6206.0
2018-10-24,6269.0
2018-10-25,6286.25
2018-10-26,6236.5
2018-10-29,6221.0
2018-10-30,6155.25
2018-10-31,6244.0
2018-11-01,6247.5
2018-11-02,6227.0
2018-11-05,6312.5
2018-11-06,6212.5
2018-11-07,6175.0
2018-11-08,6079.5
2018-11-09,6149.0
2018-11-12,6088.5
2018-11-13,6170.5
2018-11-14,6144.75
2018-11-15,6158.5
2018-11-16,6127.75
2018-11-19,6095.5
2018-11-20,5944.75
2018-11-21,5990.5
2018-11-22,5977.5
2018-11-23,5967.5
2018-11-26,5931.75
2018-11-27,5969.0
2018-11-28,5987.0
2018-11-29,5949.0
2018-11-30,5819.0
2018-12-03,5713.75
2018-12-04,5897.25
2018-12-05,5904.25
2018-12-06,5886.5
2018-12-07,5936.75
2018-12-10,5907.75
2018-12-11,5920.0
2018-12-12,5867.0
2018-12-13,5886.0
2018-12-14,5938.25
2018-12-17,5964.75
2018-12-18,6029.5
2018-12-19,5951.5
2018-12-20,5904.25
2018-12-21,5919.25
2018-12-24,5894.0
2018-12-27,6037.5
2018-12-28,5979.0
2018-12-31,6032.5
